time,meta_x,meta_y,meta_z,prox_x,prox_y,prox_z,intr_x,intr_y,intr_z,dist_x,dist_y,dist_z,tips_x,tips_y,tips_z,elbow_x,elbow_y,elbow_z
6.944558,-0.1022353,0.3183846,-0.03186689,-0.1028122,0.3238241,0.02710127,-0.1109447,0.3218561,0.05405251,-0.1148962,0.321616,0.07539959,-0.07857598,0.3162133,0.1113589,-0.1816923,0.4738701,-0.2750523
6.999743,-0.1024487,0.3187004,-0.03100692,-0.1029793,0.3240996,0.02795677,-0.1111461,0.3220462,0.05490723,-0.1151662,0.3217026,0.07626045,-0.07859641,0.3163362,0.112203,-0.1820796,0.4741795,-0.2740722
7.052105,-0.1024964,0.3190723,-0.03015319,-0.1030257,0.3245119,0.02880597,-0.1112649,0.32235,0.05574512,-0.1153546,0.321891,0.0771187,-0.07826738,0.3168692,0.1131159,-0.1831239,0.4743171,-0.2730142
7.111547,-0.1044765,0.3179114,-0.02840162,-0.1048577,0.3237148,0.03053423,-0.1131976,0.3219573,0.05734754,-0.1176314,0.3213942,0.07854906,-0.07719891,0.3164726,0.1154021,-0.1858316,0.4736795,-0.2706974
7.157344,-0.1052346,0.3177235,-0.02765459,-0.1056996,0.3234644,0.03131101,-0.1138845,0.321735,0.05806669,-0.1183002,0.3211707,0.07926673,-0.07821298,0.3168974,0.1170281,-0.1873792,0.4740988,-0.269412
7.19319,-0.1054876,0.317146,-0.02648294,-0.1060395,0.3227597,0.03251725,-0.1141743,0.3210126,0.05922748,-0.1185926,0.3204477,0.0804514,-0.07855234,0.3169408,0.1190237,-0.1885494,0.4751624,-0.2669684
7.251151,-0.1044829,0.3150281,-0.02489111,-0.1049187,0.3204908,0.03413235,-0.1130978,0.3188104,0.06069422,-0.1177,0.3182603,0.08183747,-0.07676568,0.3150811,0.120705,-0.1877089,0.4768004,-0.2627203
7.296158,-0.1038383,0.3132735,-0.02356843,-0.104196,0.3186089,0.03547145,-0.1122589,0.3173045,0.06185547,-0.1168513,0.3171469,0.08271436,-0.07604092,0.3126062,0.121782,-0.1874879,0.4766626,-0.260106
7.335857,-0.1039323,0.3117907,-0.02316826,-0.1042431,0.3168895,0.03591339,-0.1121771,0.3158346,0.06212272,-0.1167696,0.3158579,0.08274854,-0.07648464,0.3094433,0.1219423,-0.1877647,0.4767396,-0.2586568
7.370636,-0.1044392,0.3089905,-0.02335459,-0.1047363,0.3137718,0.03578647,-0.112226,0.3128547,0.06182307,-0.1164059,0.3129691,0.08236811,-0.07733044,0.3050076,0.1213812,-0.1890781,0.4767632,-0.2566612
7.423576,-0.1044751,0.3047788,-0.02358958,-0.1046554,0.309177,0.03559775,-0.1122799,0.3082427,0.06159879,-0.1165284,0.3083196,0.08218504,-0.07549236,0.2992048,0.1209495,-0.1896001,0.4764222,-0.2537834
7.465583,-0.1039607,0.3034424,-0.02361974,-0.1037703,0.3076695,0.0355776,-0.1111345,0.3066233,0.06151571,-0.1151025,0.3066887,0.08209153,-0.07392975,0.2972529,0.120266,-0.1900211,0.4746363,-0.2537943
7.500628,-0.1032005,0.3020193,-0.02391057,-0.1026577,0.3062593,0.03528312,-0.1098631,0.3054136,0.06122599,-0.1136491,0.3057132,0.08182582,-0.07265433,0.2952972,0.1198097,-0.1904008,0.4736527,-0.253272
